sample1	sample2	value	sample1_type	sample1_extraction_kit_round	sample2_type	sample2_extraction_kit_round	sample_type	sample_type_2	biomass_plate
12201.oral.human.C.1.norgen.H	12201.oral.human.C.3.norgen.H	0.41155234657039713	human.saliva.C	Norgen	human.saliva.C	Norgen	oral	human saliva	high
12201.oral.human.C.1.standard.H	12201.oral.human.C.3.standard.H	0.4489051094890511	human.saliva.C	PowerSoil r1	human.saliva.C	PowerSoil r1	oral	human saliva	high
12201.oral.human.C.1.standard.H	12201.oral.human.C.2.standard.H	0.3502626970227671	human.saliva.C	PowerSoil r1	human.saliva.C	PowerSoil r1	oral	human saliva	high
12201.oral.human.C.1.pro.H	12201.oral.human.C.2.pro.H	0.3805601317957166	human.saliva.C	PowerSoil Pro	human.saliva.C	PowerSoil Pro	oral	human saliva	high
12201.oral.human.C.1.pro.H	12201.oral.human.C.3.pro.H	0.6027987082884823	human.saliva.C	PowerSoil Pro	human.saliva.C	PowerSoil Pro	oral	human saliva	high
12201.oral.human.C.2.norgen.H	12201.oral.human.C.3.norgen.H	0.4371069182389937	human.saliva.C	Norgen	human.saliva.C	Norgen	oral	human saliva	high
12201.oral.human.C.2.pro.H	12201.oral.human.C.3.pro.H	0.5918580375782881	human.saliva.C	PowerSoil Pro	human.saliva.C	PowerSoil Pro	oral	human saliva	high
12201.oral.human.C.3.standard.H	12201.oral.human.C.2.standard.H	0.48028673835125446	human.saliva.C	PowerSoil r1	human.saliva.C	PowerSoil r1	oral	human saliva	high
12201.oral.human.D.1.pro.H	12201.oral.human.D.2.pro.H	0.46835443037974683	human.saliva.D	PowerSoil Pro	human.saliva.D	PowerSoil Pro	oral	human saliva	high
12201.oral.human.D.1.pro.H	12201.oral.human.D.3.pro.H	0.429097605893186	human.saliva.D	PowerSoil Pro	human.saliva.D	PowerSoil Pro	oral	human saliva	high
12201.oral.human.D.2.pro.H	12201.oral.human.D.3.pro.H	0.3911290322580645	human.saliva.D	PowerSoil Pro	human.saliva.D	PowerSoil Pro	oral	human saliva	high
12201.oral.human.E.1.pro.H	12201.oral.human.E.3.pro.H	0.42190305206463197	human.saliva.E	PowerSoil Pro	human.saliva.E	PowerSoil Pro	oral	human saliva	high
12201.oral.human.F.1.pro.H	12201.oral.human.F.2.pro.H	0.6560088202866593	human.saliva.F	PowerSoil Pro	human.saliva.F	PowerSoil Pro	oral	human saliva	high
12201.oral.human.F.1.pro.H	12201.oral.human.F.3.pro.H	0.3887733887733888	human.saliva.F	PowerSoil Pro	human.saliva.F	PowerSoil Pro	oral	human saliva	high
12201.oral.human.F.2.standard.H	12201.oral.human.F.3.standard.H	0.5061919504643962	human.saliva.F	PowerSoil r1	human.saliva.F	PowerSoil r1	oral	human saliva	high
12201.oral.human.F.2.pro.H	12201.oral.human.F.3.pro.H	0.6477644492911668	human.saliva.F	PowerSoil Pro	human.saliva.F	PowerSoil Pro	oral	human saliva	high
12201.soil.rhizosphere.H.1.standard.H	12201.soil.rhizosphere.H.2.standard.H	0.3763213530655391	rhizosphere soil site 2	PowerSoil r1	rhizosphere soil site 2	PowerSoil r1	soil	rhizosphere soil	high
12201.stool.cat.L.1.norgen.H	12201.stool.cat.L.2.norgen.H	0.3269230769230769	cat.feces.L	Norgen	cat.feces.L	Norgen	stool	cat feces	high
12201.stool.cat.L.1.norgen.H	12201.stool.cat.L.3.norgen.H	0.2976190476190476	cat.feces.L	Norgen	cat.feces.L	Norgen	stool	cat feces	high
12201.stool.cat.L.1.standard.H	12201.stool.cat.L.2.standard.H	0.3747645951035782	cat.feces.L	PowerSoil r1	cat.feces.L	PowerSoil r1	stool	cat feces	high
12201.stool.cat.L.1.standard.H	12201.stool.cat.L.3.standard.H	0.3757455268389662	cat.feces.L	PowerSoil r1	cat.feces.L	PowerSoil r1	stool	cat feces	high
12201.stool.cat.L.2.standard.H	12201.stool.cat.L.3.standard.H	0.376	cat.feces.L	PowerSoil r1	cat.feces.L	PowerSoil r1	stool	cat feces	high
12201.stool.cat.L.2.norgen.H	12201.stool.cat.L.3.norgen.H	0.35451505016722407	cat.feces.L	Norgen	cat.feces.L	Norgen	stool	cat feces	high
12201.stool.cat.M.1.norgen.H	12201.stool.cat.M.2.norgen.H	0.3700361010830325	cat.feces.M	Norgen	cat.feces.M	Norgen	stool	cat feces	high
12201.stool.cat.M.1.norgen.H	12201.stool.cat.M.3.norgen.H	0.35071942446043164	cat.feces.M	Norgen	cat.feces.M	Norgen	stool	cat feces	high
12201.stool.cat.M.1.pro.H	12201.stool.cat.M.2.pro.H	0.40669856459330145	cat.feces.M	PowerSoil Pro	cat.feces.M	PowerSoil Pro	stool	cat feces	high
12201.stool.cat.M.1.pro.H	12201.stool.cat.M.3.pro.H	0.3580858085808581	cat.feces.M	PowerSoil Pro	cat.feces.M	PowerSoil Pro	stool	cat feces	high
12201.stool.cat.M.1.standard.H	12201.stool.cat.M.2.standard.H	0.3275862068965517	cat.feces.M	PowerSoil r1	cat.feces.M	PowerSoil r1	stool	cat feces	high
12201.stool.cat.M.1.standard.H	12201.stool.cat.M.3.standard.H	0.32723577235772355	cat.feces.M	PowerSoil r1	cat.feces.M	PowerSoil r1	stool	cat feces	high
12201.stool.cat.M.2.norgen.H	12201.stool.cat.M.3.norgen.H	0.40955631399317405	cat.feces.M	Norgen	cat.feces.M	Norgen	stool	cat feces	high
12201.stool.cat.M.2.pro.H	12201.stool.cat.M.3.pro.H	0.34868421052631576	cat.feces.M	PowerSoil Pro	cat.feces.M	PowerSoil Pro	stool	cat feces	high
12201.stool.cat.M.2.standard.H	12201.stool.cat.M.3.standard.H	0.3378640776699029	cat.feces.M	PowerSoil r1	cat.feces.M	PowerSoil r1	stool	cat feces	high
12201.stool.cat.N.1.norgen.H	12201.stool.cat.N.3.norgen.H	0.3699421965317919	cat.feces.N	Norgen	cat.feces.N	Norgen	stool	cat feces	high
12201.stool.cat.N.1.pro.H	12201.stool.cat.N.2.pro.H	0.3546099290780142	cat.feces.N	PowerSoil Pro	cat.feces.N	PowerSoil Pro	stool	cat feces	high
12201.stool.cat.N.1.pro.H	12201.stool.cat.N.3.pro.H	0.3418181818181818	cat.feces.N	PowerSoil Pro	cat.feces.N	PowerSoil Pro	stool	cat feces	high
12201.stool.cat.N.2.pro.H	12201.stool.cat.N.3.pro.H	0.32245681381957775	cat.feces.N	PowerSoil Pro	cat.feces.N	PowerSoil Pro	stool	cat feces	high
12201.stool.cat.N.2.standard.H	12201.stool.cat.N.3.standard.H	0.34146341463414637	cat.feces.N	PowerSoil r1	cat.feces.N	PowerSoil r1	stool	cat feces	high
12201.stool.human.A.1.pro.H	12201.stool.human.A.2.pro.H	0.3808724832214765	human.feces.A	PowerSoil Pro	human.feces.A	PowerSoil Pro	stool	human feces	high
12201.stool.human.A.1.pro.H	12201.stool.human.A.3.pro.H	0.36317567567567566	human.feces.A	PowerSoil Pro	human.feces.A	PowerSoil Pro	stool	human feces	high
12201.stool.human.A.1.norgen.H	12201.stool.human.A.3.norgen.H	0.3669064748201439	human.feces.A	Norgen	human.feces.A	Norgen	stool	human feces	high
12201.stool.human.A.1.norgen.H	12201.stool.human.A.2.norgen.H	0.3392156862745098	human.feces.A	Norgen	human.feces.A	Norgen	stool	human feces	high
12201.stool.human.A.1.standard.H	12201.stool.human.A.2.standard.H	0.34912280701754383	human.feces.A	PowerSoil r1	human.feces.A	PowerSoil r1	stool	human feces	high
12201.stool.human.A.1.standard.H	12201.stool.human.A.3.standard.H	0.34879406307977734	human.feces.A	PowerSoil r1	human.feces.A	PowerSoil r1	stool	human feces	high
12201.stool.human.A.2.pro.H	12201.stool.human.A.3.pro.H	0.3475177304964539	human.feces.A	PowerSoil Pro	human.feces.A	PowerSoil Pro	stool	human feces	high
12201.stool.human.A.2.standard.H	12201.stool.human.A.3.standard.H	0.3694852941176471	human.feces.A	PowerSoil r1	human.feces.A	PowerSoil r1	stool	human feces	high
12201.stool.human.A.3.norgen.H	12201.stool.human.A.2.norgen.H	0.3351063829787234	human.feces.A	Norgen	human.feces.A	Norgen	stool	human feces	high
12201.stool.human.B.1.norgen.H	12201.stool.human.B.2.norgen.H	0.28401360544217685	human.feces.B	Norgen	human.feces.B	Norgen	stool	human feces	high
12201.stool.human.B.1.norgen.H	12201.stool.human.B.3.norgen.H	0.3016949152542373	human.feces.B	Norgen	human.feces.B	Norgen	stool	human feces	high
12201.stool.human.B.1.pro.H	12201.stool.human.B.2.pro.H	0.30337078651685395	human.feces.B	PowerSoil Pro	human.feces.B	PowerSoil Pro	stool	human feces	high
12201.stool.human.B.1.pro.H	12201.stool.human.B.3.pro.H	0.30647709320695105	human.feces.B	PowerSoil Pro	human.feces.B	PowerSoil Pro	stool	human feces	high
12201.stool.human.B.1.standard.H	12201.stool.human.B.2.standard.H	0.292358803986711	human.feces.B	PowerSoil r1	human.feces.B	PowerSoil r1	stool	human feces	high
12201.stool.human.B.1.standard.H	12201.stool.human.B.3.standard.H	0.31605351170568563	human.feces.B	PowerSoil r1	human.feces.B	PowerSoil r1	stool	human feces	high
12201.stool.human.B.2.pro.H	12201.stool.human.B.3.pro.H	0.2969502407704655	human.feces.B	PowerSoil Pro	human.feces.B	PowerSoil Pro	stool	human feces	high
12201.stool.human.B.2.norgen.H	12201.stool.human.B.3.norgen.H	0.2946127946127946	human.feces.B	Norgen	human.feces.B	Norgen	stool	human feces	high
12201.stool.human.B.2.standard.H	12201.stool.human.B.3.standard.H	0.2766323024054983	human.feces.B	PowerSoil r1	human.feces.B	PowerSoil r1	stool	human feces	high
12201.stool.human.G.1.pro.H	12201.stool.human.G.2.pro.H	0.36764705882352944	human.feces.G	PowerSoil Pro	human.feces.G	PowerSoil Pro	stool	human feces	high
12201.stool.human.G.1.pro.H	12201.stool.human.G.3.pro.H	0.3476027397260274	human.feces.G	PowerSoil Pro	human.feces.G	PowerSoil Pro	stool	human feces	high
12201.stool.human.G.1.standard.H	12201.stool.human.G.2.standard.H	0.3853658536585366	human.feces.G	PowerSoil r1	human.feces.G	PowerSoil r1	stool	human feces	high
12201.stool.human.G.1.standard.H	12201.stool.human.G.3.standard.H	0.3721311475409836	human.feces.G	PowerSoil r1	human.feces.G	PowerSoil r1	stool	human feces	high
12201.stool.human.G.1.norgen.H	12201.stool.human.G.3.norgen.H	0.3168141592920354	human.feces.G	Norgen	human.feces.G	Norgen	stool	human feces	high
12201.stool.human.G.2.norgen.H	12201.stool.human.G.3.norgen.H	0.3310225303292894	human.feces.G	Norgen	human.feces.G	Norgen	stool	human feces	high
12201.stool.human.G.2.standard.H	12201.stool.human.G.3.standard.H	0.3262411347517731	human.feces.G	PowerSoil r1	human.feces.G	PowerSoil r1	stool	human feces	high
12201.stool.human.G.2.pro.H	12201.stool.human.G.3.pro.H	0.33949579831932775	human.feces.G	PowerSoil Pro	human.feces.G	PowerSoil Pro	stool	human feces	high
12201.stool.human.H.1.norgen.H	12201.stool.human.H.2.norgen.H	0.38761061946902653	human.feces.H	Norgen	human.feces.H	Norgen	stool	human feces	high
12201.stool.human.H.1.norgen.H	12201.stool.human.H.3.norgen.H	0.379110251450677	human.feces.H	Norgen	human.feces.H	Norgen	stool	human feces	high
12201.stool.human.H.1.pro.H	12201.stool.human.H.2.pro.H	0.36349453978159124	human.feces.H	PowerSoil Pro	human.feces.H	PowerSoil Pro	stool	human feces	high
12201.stool.human.H.1.pro.H	12201.stool.human.H.3.pro.H	0.3643292682926829	human.feces.H	PowerSoil Pro	human.feces.H	PowerSoil Pro	stool	human feces	high
12201.stool.human.H.1.standard.H	12201.stool.human.H.2.standard.H	0.350187265917603	human.feces.H	PowerSoil r1	human.feces.H	PowerSoil r1	stool	human feces	high
12201.stool.human.H.1.standard.H	12201.stool.human.H.3.standard.H	0.34782608695652173	human.feces.H	PowerSoil r1	human.feces.H	PowerSoil r1	stool	human feces	high
12201.stool.human.H.2.pro.H	12201.stool.human.H.3.pro.H	0.39156626506024095	human.feces.H	PowerSoil Pro	human.feces.H	PowerSoil Pro	stool	human feces	high
12201.stool.human.H.2.norgen.H	12201.stool.human.H.3.norgen.H	0.3634686346863469	human.feces.H	Norgen	human.feces.H	Norgen	stool	human feces	high
12201.stool.human.H.2.standard.H	12201.stool.human.H.3.standard.H	0.3314176245210728	human.feces.H	PowerSoil r1	human.feces.H	PowerSoil r1	stool	human feces	high
12201.stool.human.I.1.pro.H	12201.stool.human.I.2.pro.H	0.26360544217687076	human.feces.I	PowerSoil Pro	human.feces.I	PowerSoil Pro	stool	human feces	high
12201.stool.human.I.1.pro.H	12201.stool.human.I.3.pro.H	0.2465277777777778	human.feces.I	PowerSoil Pro	human.feces.I	PowerSoil Pro	stool	human feces	high
12201.stool.human.I.1.norgen.H	12201.stool.human.I.2.norgen.H	0.30716723549488056	human.feces.I	Norgen	human.feces.I	Norgen	stool	human feces	high
12201.stool.human.I.1.norgen.H	12201.stool.human.I.3.norgen.H	0.3127147766323024	human.feces.I	Norgen	human.feces.I	Norgen	stool	human feces	high
12201.stool.human.I.1.standard.H	12201.stool.human.I.2.standard.H	0.2981260647359455	human.feces.I	PowerSoil r1	human.feces.I	PowerSoil r1	stool	human feces	high
12201.stool.human.I.1.standard.H	12201.stool.human.I.3.standard.H	0.2933104631217839	human.feces.I	PowerSoil r1	human.feces.I	PowerSoil r1	stool	human feces	high
12201.stool.human.I.2.pro.H	12201.stool.human.I.3.pro.H	0.26405451448040884	human.feces.I	PowerSoil Pro	human.feces.I	PowerSoil Pro	stool	human feces	high
12201.stool.human.I.2.norgen.H	12201.stool.human.I.3.norgen.H	0.3161512027491409	human.feces.I	Norgen	human.feces.I	Norgen	stool	human feces	high
12201.stool.human.I.2.standard.H	12201.stool.human.I.3.standard.H	0.28125	human.feces.I	PowerSoil r1	human.feces.I	PowerSoil r1	stool	human feces	high
12201.stool.mouse.J.1.standard.H	12201.stool.mouse.J.2.standard.H	0.4686299615877081	mouse.feces.J	PowerSoil r1	mouse.feces.J	PowerSoil r1	stool	mouse feces	high
12201.stool.mouse.J.1.standard.H	12201.stool.mouse.J.3.standard.H	0.4442815249266862	mouse.feces.J	PowerSoil r1	mouse.feces.J	PowerSoil r1	stool	mouse feces	high
12201.stool.mouse.J.1.pro.H	12201.stool.mouse.J.2.pro.H	0.5186368477103301	mouse.feces.J	PowerSoil Pro	mouse.feces.J	PowerSoil Pro	stool	mouse feces	high
12201.stool.mouse.J.1.pro.H	12201.stool.mouse.J.3.pro.H	0.5232323232323233	mouse.feces.J	PowerSoil Pro	mouse.feces.J	PowerSoil Pro	stool	mouse feces	high
12201.stool.mouse.J.2.norgen.H	12201.stool.mouse.J.3.norgen.H	0.45042492917847027	mouse.feces.J	Norgen	mouse.feces.J	Norgen	stool	mouse feces	high
12201.stool.mouse.J.2.pro.H	12201.stool.mouse.J.3.pro.H	0.45666235446313064	mouse.feces.J	PowerSoil Pro	mouse.feces.J	PowerSoil Pro	stool	mouse feces	high
12201.stool.mouse.J.2.standard.H	12201.stool.mouse.J.3.standard.H	0.38633193863319387	mouse.feces.J	PowerSoil r1	mouse.feces.J	PowerSoil r1	stool	mouse feces	high
12201.stool.mouse.K.1.norgen.H	12201.stool.mouse.K.2.norgen.H	0.4779270633397313	mouse.feces.K	Norgen	mouse.feces.K	Norgen	stool	mouse feces	high
12201.stool.mouse.K.1.norgen.H	12201.stool.mouse.K.3.norgen.H	0.42780748663101603	mouse.feces.K	Norgen	mouse.feces.K	Norgen	stool	mouse feces	high
12201.stool.mouse.K.1.standard.H	12201.stool.mouse.K.3.standard.H	0.4047186932849365	mouse.feces.K	PowerSoil r1	mouse.feces.K	PowerSoil r1	stool	mouse feces	high
12201.stool.mouse.K.1.standard.H	12201.stool.mouse.K.2.standard.H	0.4593128390596745	mouse.feces.K	PowerSoil r1	mouse.feces.K	PowerSoil r1	stool	mouse feces	high
12201.stool.mouse.K.2.norgen.H	12201.stool.mouse.K.3.norgen.H	0.4343220338983051	mouse.feces.K	Norgen	mouse.feces.K	Norgen	stool	mouse feces	high
12201.stool.mouse.K.2.pro.H	12201.stool.mouse.K.3.pro.H	0.39222042139384117	mouse.feces.K	PowerSoil Pro	mouse.feces.K	PowerSoil Pro	stool	mouse feces	high
12201.stool.mouse.K.2.pro.H	12201.stool.mouse.K.1.pro.H	0.4096774193548387	mouse.feces.K	PowerSoil Pro	mouse.feces.K	PowerSoil Pro	stool	mouse feces	high
12201.stool.mouse.K.3.standard.H	12201.stool.mouse.K.2.standard.H	0.4627949183303085	mouse.feces.K	PowerSoil r1	mouse.feces.K	PowerSoil r1	stool	mouse feces	high
12201.stool.mouse.K.3.pro.H	12201.stool.mouse.K.1.pro.H	0.4434108527131783	mouse.feces.K	PowerSoil Pro	mouse.feces.K	PowerSoil Pro	stool	mouse feces	high
12201.tissue.mouse.O.1.standard.H	12201.tissue.mouse.O.2.standard.H	0.6136363636363636	mouse.tissue.O	PowerSoil r1	mouse.tissue.O	PowerSoil r1	tissue	mouse jejunum tissue	high
12201.tissue.mouse.O.1.standard.H	12201.tissue.mouse.O.3.standard.H	0.7352941176470589	mouse.tissue.O	PowerSoil r1	mouse.tissue.O	PowerSoil r1	tissue	mouse jejunum tissue	high
12201.tissue.mouse.O.2.norgen.H	12201.tissue.mouse.O.3.norgen.H	0.5833333333333334	mouse.tissue.O	Norgen	mouse.tissue.O	Norgen	tissue	mouse jejunum tissue	high
12201.tissue.mouse.O.1.pro.H	12201.tissue.mouse.O.2.pro.H	0.7037037037037037	mouse.tissue.O	PowerSoil Pro	mouse.tissue.O	PowerSoil Pro	tissue	mouse jejunum tissue	high
12201.tissue.mouse.O.1.pro.H	12201.tissue.mouse.O.3.pro.H	0.77	mouse.tissue.O	PowerSoil Pro	mouse.tissue.O	PowerSoil Pro	tissue	mouse jejunum tissue	high
12201.tissue.mouse.O.2.pro.H	12201.tissue.mouse.O.3.pro.H	0.8152173913043478	mouse.tissue.O	PowerSoil Pro	mouse.tissue.O	PowerSoil Pro	tissue	mouse jejunum tissue	high
12201.tissue.mouse.O.2.standard.H	12201.tissue.mouse.O.3.standard.H	0.6714285714285714	mouse.tissue.O	PowerSoil r1	mouse.tissue.O	PowerSoil r1	tissue	mouse jejunum tissue	high
12201.tissue.mouse.P.1.norgen.H	12201.tissue.mouse.P.2.norgen.H	0.5	mouse.tissue.P	Norgen	mouse.tissue.P	Norgen	tissue	mouse jejunum tissue	high
12201.tissue.mouse.P.1.norgen.H	12201.tissue.mouse.P.3.norgen.H	0.65	mouse.tissue.P	Norgen	mouse.tissue.P	Norgen	tissue	mouse jejunum tissue	high
12201.tissue.mouse.P.1.pro.H	12201.tissue.mouse.P.2.pro.H	0.9437652811735942	mouse.tissue.P	PowerSoil Pro	mouse.tissue.P	PowerSoil Pro	tissue	mouse jejunum tissue	high
12201.tissue.mouse.P.1.pro.H	12201.tissue.mouse.P.3.pro.H	0.9682926829268292	mouse.tissue.P	PowerSoil Pro	mouse.tissue.P	PowerSoil Pro	tissue	mouse jejunum tissue	high
12201.tissue.mouse.P.1.standard.H	12201.tissue.mouse.P.2.standard.H	0.43333333333333335	mouse.tissue.P	PowerSoil r1	mouse.tissue.P	PowerSoil r1	tissue	mouse jejunum tissue	high
12201.tissue.mouse.P.2.standard.H	12201.tissue.mouse.P.3.standard.H	0.6410256410256411	mouse.tissue.P	PowerSoil r1	mouse.tissue.P	PowerSoil r1	tissue	mouse jejunum tissue	high
12201.tissue.mouse.P.2.pro.H	12201.tissue.mouse.P.3.pro.H	0.7380952380952381	mouse.tissue.P	PowerSoil Pro	mouse.tissue.P	PowerSoil Pro	tissue	mouse jejunum tissue	high
12201.food.kimchi.1.1.nucleomag.H	12201.food.kimchi.1.2.nucleomag.H	0.43657331136738053	kimchi_container_1	NucleoMag Food	kimchi_container_1	NucleoMag Food	food	kimchi	high
12201.food.kimchi.1.1.nucleomag.H	12201.food.kimchi.1.3.nucleomag.H	0.4288079470198676	kimchi_container_1	NucleoMag Food	kimchi_container_1	NucleoMag Food	food	kimchi	high
12201.food.kimchi.1.2.nucleomag.H	12201.food.kimchi.1.3.nucleomag.H	0.463768115942029	kimchi_container_1	NucleoMag Food	kimchi_container_1	NucleoMag Food	food	kimchi	high
